Пол,Фамилия,Имя,Отчество
0,Бангерская,Наталья,Даниловна
0,Вадбольская,Надежда,Даниловна
0,Инкижинова,Алла,Артемовна
0,Сухина,Эльмира,Тимофеевна
0,Шишукова,Ксения,Вадимовна
0,Зимова,Раиса,Станиславовна
0,Арямова,Кира,Артемовна
0,Шевко,Светлана,Васильевна
0,Яцкива,Наталья,Ильдаровна
0,Махонина,Кристина,Алексеевна
0,Шерапова,Лилия,Ринатовна
0,Гомбурцева,Оксана,Егоровна
0,Пучкова,Алла,Кирилловна
0,Тарарыкина,Эльмира,Ивановна
0,Подтелкова,Ольга,Алексеевна
0,Торопцева,Надежда,Станиславовна
0,Пиминова,Олеся,Григорьевна
0,Слинкина,Наталья,Викторовна
0,Городецкая,Лидия,Юрьевна
0,Колмогорцева,Алиса,Ефимовна
0,Костюнина,Тамара,Андреевна
0,Бринская,Альбина,Сергеевна
0,Приходько,Мария,Федоровна
0,Бодулева,Елена,Степановна
0,Редкина,Юлия,Никитовна
0,Санчирова,Мария,Григорьевна
0,Минорская,Вероника,Артуровна
0,Шумина,Элина,Степановна
0,Арутинова,Ольга,Егоровна
0,Абаева,Анжелика,Ильдаровна
0,Махотина,Ксения,Даниловна
0,Палайчева,Марина,Игоревна
0,Клубыкова,Виктория,Валентиновна
0,Душенова,Екатерина,Леонидовна
0,Бологовская,Яна,Кирилловна
0,Ханжина,Любовь,Витальевна
0,Боярова,Альбина,Игоревна
0,Дубинкина,Эльвира,Денисовна
0,Благодарова,Яна,Валерьевна
0,Пихтовникова,Яна,Глебовна
0,Багрецова,Инна,Тимуровна
0,Малягина,Яна,Константиновна
0,Гаянова,Диана,Сергеевна
0,Богдашова,Любовь,Васильевна
0,Сундакова,Наталья,Валерьевна
0,Данчук,Кира,Семеновна
0,Мережковская,Людмила,Федоровна
0,Миних,Татьяна,Станиславовна
0,Княгинина,Александра,Сергеевна
0,Первакова,Лидия,Семеновна
0,Дулатова,Людмила,Владиславовна
0,Хальфина,Альбина,Владиславовна
0,Кадомцева,Алина,Марселевна
0,Буркова,Анжелика,Викторовна
0,Килина,Светлана,Яковлевна
0,Паршина,Альбина,Ефимовна
0,Кипридина,Лариса,Артемовна
0,Дубинушкина,Кристина,Александровна
0,Белогорова,Тамара,Алексеевна
0,Юткина,Жанна,Марселевна
0,Ульянец,Дарья,Владимировна
0,Авторханова,Альбина,Григорьевна
0,Евтехова,Елизавета,Денисовна
0,Роговая,Лариса,Леонидовна
0,Бекмансурова,Элина,Дмитриевна
0,Атемова,Ирина,Ильинична
0,Орехова,Раиса,Антоновна
0,Сведенцева,Алла,Марселевна
0,Сенягина,Анна,Ильдаровна
0,Сосдекина,Альбина,Юрьевна
0,Желвачева,Светлана,Владиславовна
0,Панфилова,Светлана,Григорьевна
0,Краснослободцева,Ангелина,Романовна
0,Загудалова,Александра,Григорьевна
0,Ярушкова,Альбина,Вячеславовна
0,Жеглова,Анжелика,Ринатовна
0,Чеченкова,Мария,Леонидовна
0,Неганова,Дарья,Николаевна
0,Новосильская,Юлия,Станиславовна
0,Акаева,Маргарита,Юрьевна
0,Ноженко,Эльвира,Руслановна
0,Гришухина,Ирина,Николаевна
0,Пудкова,Екатерина,Руслановна
0,Копцева,Марина,Руслановна
0,Тяпкина,Кристина,Федоровна
0,Алексеенкова,Полина,Андреевна
0,Ходунова,Любовь,Робертовна
0,Киреевская,Кира,Антоновна
0,Авиафина,Алена,Андреевна
0,Юдасина,Алина,Радиковна
0,Чайка,Александра,Николаевна
0,Путяева,Валерия,Артуровна
0,Дорофеева,Раиса,Ильдаровна
0,Артемина,Антонина,Валентиновна
0,Ягодкина,Эльвира,Петровна
0,Филкова,Юлия,Ильдаровна
0,Шлеева,Оксана,Артуровна
0,Пучкова,Альбина,Никитовна
0,Стемпковская,Альбина,Олеговна
0,Фалева,Эльмира,Петровна
0,Межова,Оксана,Радиковна
0,Боровиковская,Диана,Юрьевна
0,Дурнина,Лилия,Робертовна
0,Хазина,Маргарита,Яновна
0,Галышева,Кира,Филипповна
0,Селюнина,Виктория,Тимуровна
0,Бырдина,Альбина,Михаиловна
0,Желябова,Мария,Рамилевна
0,Машьянова,Екатерина,Станиславовна
